Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
DBF4B	48.3202152021634	-1.7868452241122107e-5	0.0014427183194878203	2.2514933435621197e-4	0.0016017509961892338	TRUE
TRIM52-AS1	196.6546034922545	-1.7869908489661966e-5	0.0014426709919229672	0.01813587059200992	0.05962825492734679	FALSE
CEP104	95.12906721832795	-1.7873344211210295e-5	0.0014426709913186865	0.02615987894541879	0.07926280161133752	FALSE
ANKRD52	37.94624249350552	-1.7884681114745862e-5	0.001442680144287938	0.012753658898479351	0.04511452057923254	TRUE
HYLS1	58.36139994556071	-1.788895488067833e-5	0.0014427189913182059	1.8592897005410608e-4	0.0013646532733737008	TRUE
TTC12	25.38585661848066	-1.7895404253693302e-5	0.0014427186344190199	0.057222831746456086	0.14527329285904966	FALSE
RPL38	23861.29219068058	-1.790976901470115e-5	0.001442667960048278	0.02055457132395342	0.0656359164056304	FALSE
GTF2H3	115.53476579104677	-1.7916872533328815e-5	0.0014426690582152956	0.43718743456838377	0.6149477224514492	FALSE
USP21	23.982943365544532	-1.7917955799288933e-5	0.0014426948944538914	0.004562782485048576	0.019620062972991462	TRUE
SYTL1	252.00178888923725	-1.7929097196288572e-5	0.0014427373743759382	2.8182559120176072e-8	6.589293314718386e-7	TRUE
TMEM120B	109.91673978733272	-1.7933154420548017e-5	0.001442709469361929	0.0032771692894448534	0.01500360164116313	TRUE
CDS2	190.6021597427296	-1.794257596133257e-5	0.0014426667397416917	0.10434337428472117	0.2281963290554511	FALSE
CXorf57	22.145359744589232	-1.7944848221087755e-5	0.0014427194012022156	0.3143661307097839	0.49462084617404817	FALSE
MAP2K7	218.593787769565	-1.7963895603256122e-5	0.0014425912081675702	0.0891444163100641	0.20295626796024904	FALSE
SLC35B4	86.43146866117482	-1.8004829597143164e-5	0.0014426038620595648	0.0873432815327293	0.19975012842211476	FALSE
CAST	1091.554962588212	-1.803078795374246e-5	0.0014427221779644464	0.6117319104519798	0.758368566087713	FALSE
FBXW11	110.71588712068535	-1.8033233430175524e-5	0.0014426767993279456	0.014526785229355623	0.050003157282151364	FALSE
PCM1	1070.4314433207487	-1.803632991622581e-5	0.0014426294886127687	0.04086115199953195	0.11180938567881749	FALSE
AVL9	141.47718364286825	-1.804554253441848e-5	0.0014426415875293073	0.044780858063714436	0.12007289809037915	FALSE
AP4S1	60.062503488301644	-1.807291433050511e-5	0.0014426738036549167	0.016391084859008268	0.05508462814800611	FALSE
PMM2	79.27965690025955	-1.8084021225023843e-5	0.0014426461251782373	0.029640357411906983	0.08757873764421262	FALSE
VCPKMT	102.40027568239483	-1.8090016172190456e-5	0.0014426021013936542	0.08208774681780714	0.19060894731243705	FALSE
BRD8	170.37041020633382	-1.8135083052011454e-5	0.001442655714711669	0.05878190847894729	0.14836985351094178	FALSE
DHRS1	158.88763269653435	-1.8157964542854027e-5	0.0014426851862717922	0.008934466755517609	0.03398559010750853	TRUE
RFWD3	107.19975530907682	-1.8159541426603306e-5	0.0014427195196344445	1.8100144728955159e-4	0.0013345270283969266	TRUE
CEP290	254.53093966918894	-1.8165026714176566e-5	0.0014426574701354362	0.06561151854007441	0.1614139884186802	FALSE
GXYLT1	124.88574375734918	-1.8170732200295184e-5	0.0014426658404788678	0.021659089281014947	0.06838378838420968	FALSE
P4HTM	63.94957917850502	-1.8193784502556555e-5	0.0014426960362703728	0.005512858179069317	0.022946799819618117	TRUE
CALCOCO1	200.2710481769438	-1.8200328276984252e-5	0.001442705700419071	0.0018042370271678203	0.009162003635520492	TRUE
CNOT8	260.3367280787707	-1.8220587021025893e-5	0.001442653404496056	0.0739297337937076	0.1765928660909355	FALSE
FBXL20	58.7310948745941	-1.823483739011923e-5	0.0014426533468458974	0.032322962573752036	0.09377734370601105	FALSE
GDF11	14.242541402772877	-1.8240384950742606e-5	0.0014427251015437595	0.17409067260665287	0.32922112403581644	FALSE
VPS53	277.4486557430541	-1.8292434915143193e-5	0.0014426881341029502	0.00971061943447052	0.036287837855890605	TRUE
RFFL	114.05084664535043	-1.8308131208390878e-5	0.001442703979849825	0.0022801928281949964	0.011121663413023387	TRUE
IQSEC1	227.28876995678388	-1.8308905759183315e-5	0.0014426551293220185	0.021953502101389737	0.06911369663572595	FALSE
CFDP1	421.49464637454	-1.83169315655815e-5	0.0014426545435465247	0.6228353245260891	0.7665692506173198	FALSE
VPS52	51.545301506944114	-1.831870481136465e-5	0.0014426563808716505	0.030368190056747634	0.0892310487675484	FALSE
RRP15	192.1835093544748	-1.832013444834959e-5	0.0014426788878026703	0.012267479611268976	0.043745466021445675	TRUE
EEF1E1	386.7091618001413	-1.8331158703852348e-5	0.0014427119981561913	0.9221597008368042	0.9579155723446603	FALSE
GTF2H2	239.5252948223881	-1.8333109600387003e-5	0.0014427115589729664	8.893743941601341e-4	0.005091631959916278	TRUE
CD52	8097.156027571368	-1.834049517494202e-5	0.0014427412354118749	0.010695372655794814	0.03912183112318081	TRUE
RP11-295P9.3	49.00590576851817	-1.8344395462891345e-5	0.0014426981543236611	0.022366959232197465	0.0700413855473504	FALSE
LENG1	239.33151527345194	-1.835971327323364e-5	0.0014426887510385204	0.01718959515899451	0.057205318887316024	FALSE
ST6GAL1	212.43189371907886	-1.8361451516133343e-5	0.0014426742933936066	0.011082495125503465	0.04022894445111282	TRUE
ZNF562	93.3665493181773	-1.8370223943734134e-5	0.0014427011988816345	0.0029457429870285204	0.013724826819997971	TRUE
EXOSC2	104.29720895699197	-1.8373861771258475e-5	0.0014426662829068052	0.007342887346915534	0.028933464363900593	TRUE
MRPS18B	462.6593237015003	-1.839836470869476e-5	0.0014426003300926594	0.07863905422420209	0.18475318263248597	FALSE
ANKRD13A	132.00446416631084	-1.840057384205222e-5	0.0014426693687253384	0.02801492890754899	0.08375743447044973	FALSE
METTL13	90.14159590876663	-1.8401550564228277e-5	0.0014427126764081873	0.07727042994970479	0.1822223069201816	FALSE
VMAC	45.136707631971646	-1.8428716033583995e-5	0.001442731888476206	3.245792660386326e-6	4.243796252913007e-5	TRUE
WDR89	104.31820939081183	-1.8428903227320032e-5	0.0014427130227993446	7.422737189421761e-4	0.004368961392018094	TRUE
C10orf88	42.38774144387941	-1.845207264317825e-5	0.0014426695226508	0.020143699402283246	0.06463546347179129	FALSE
NCBP1	100.6495598372171	-1.8473606947966086e-5	0.0014426318262309016	0.044667519613128176	0.11987191827431808	FALSE
VPS13B	122.06571642974392	-1.8474434391660124e-5	0.0014426398404982286	0.3255606277911834	0.5069762501543569	FALSE
IBTK	275.28091301901463	-1.847628109591674e-5	0.0014425620721428506	0.14301445858390233	0.28604200174773003	FALSE
RPP25L	276.886653364286	-1.848125918570606e-5	0.0014426818615319462	0.02998186002898405	0.08834525435956603	FALSE
GIMAP6	213.0692728905948	-1.8496458201914027e-5	0.0014427356661677652	8.59992607453744e-7	1.3400070129398644e-5	TRUE
ZNF83	280.4676035397032	-1.8510042563145002e-5	0.0014426850047215465	0.008955889945907356	0.034049514801300994	TRUE
DNAJC21	202.64951891141592	-1.8512344929527545e-5	0.0014425374647386538	0.13109236864498303	0.268661317235209	FALSE
TOR2A	151.5934432816902	-1.8518024162346448e-5	0.0014426837320084158	0.010482103280478479	0.038583812058349896	TRUE
LRRC37B	86.4763564360199	-1.852463544597562e-5	0.001442677629500953	0.016107607380495204	0.05434080323225396	FALSE
RP11-1094M14.11	183.66627097732066	-1.85341791002255e-5	0.001442645879686992	0.007118049667796273	0.028218143426619668	TRUE
DIEXF	67.13741561329847	-1.8542060240754025e-5	0.0014426785709879526	0.011176197851054916	0.04048431834662992	TRUE
SUZ12	379.7361445693014	-1.8593428905456622e-5	0.0014426925339117965	0.029369377862141163	0.0869860411115388	FALSE
LINC00657	575.3656485856156	-1.8600231818714278e-5	0.0014426684944897589	0.21498978092603557	0.38175027479085366	FALSE
GLYR1	227.53782151871457	-1.8609586050159577e-5	0.0014425350731838505	0.21430298396151878	0.38097727351246335	FALSE
C9orf78	924.2463350357664	-1.8646501666516997e-5	0.0014426493189358407	0.05617566378462337	0.1431735789403517	FALSE
RBM19	114.17935620481845	-1.8670047198227723e-5	0.0014426296909340907	0.049656688409445635	0.13013004858773566	FALSE
SNAPC4	34.29883451564249	-1.8673990146212595e-5	0.0014426773508359318	0.008967627560094294	0.034076361218707	TRUE
TYSND1	51.8469833268198	-1.8700751436590934e-5	0.00144267278876529	0.01570104636735204	0.053248615364052586	FALSE
AQR	151.74121767625448	-1.8703469001791058e-5	0.0014425552186191997	0.12012653128172116	0.25190274343882074	FALSE
ZNF197	60.72532307690303	-1.87146613365782e-5	0.0014426741640989162	0.2164834520143425	0.38373021523437456	FALSE
HPS3	136.07175499546713	-1.8715592331945306e-5	0.0014426573601428625	0.025959919181640045	0.07878797629179966	FALSE
AAGAB	110.60209465509998	-1.8733916822452994e-5	0.0014426218824658981	0.05435520013819699	0.1396309083691098	FALSE
MUTYH	103.2837578599364	-1.873545391293114e-5	0.0014426893273263893	0.014717602210004333	0.05053266874711869	FALSE
POLR3C	85.75307969889926	-1.8740550276471054e-5	0.0014425876767994927	0.10465597106692882	0.22855985849092217	FALSE
C1GALT1	282.14710383904185	-1.8775400904467304e-5	0.0014425996989649115	0.07013918354741584	0.16972935005125359	FALSE
ATP6V0A2	108.21751216412619	-1.8802867934260884e-5	0.0014426965508408855	0.004168220771124702	0.018236362557826492	TRUE
ZNF182	40.54497855730488	-1.8822587736642988e-5	0.001442687972305261	0.007200889214856114	0.0284663000227793	TRUE
VTI1A	183.84170912002253	-1.8842176151407165e-5	0.0014426415071038257	0.026186340678383265	0.07933198358787923	FALSE
NCK1	363.7361557317833	-1.8878243458848243e-5	0.0014426563041577561	0.0266005010852281	0.08037812069463166	FALSE
YARS2	112.58705693107345	-1.8880619533417998e-5	0.0014426377989697205	0.020670214992660463	0.06591853682779729	FALSE
SNX3	1730.7604033188577	-1.8881037771419497e-5	0.001442717844264181	0.4386541244668818	0.6161676935661828	FALSE
UBN1	102.11775393765076	-1.888649665662811e-5	0.0014426825507020972	0.009762909004937353	0.03645134403456459	TRUE
HNRNPD	646.8073214400611	-1.8932532278899635e-5	0.0014427012317876076	0.030422634363645545	0.08933826057645164	FALSE
ZCCHC9	187.79579638551016	-1.893681886055825e-5	0.0014425987967618863	0.08067341890350874	0.1882379774415204	FALSE
SATB1	336.7319067214742	-1.8956461242374165e-5	0.0014427073726627473	0.005136186691271396	0.02161119357562282	TRUE
DDX42	197.93394905387296	-1.8959893104713146e-5	0.0014425495490759312	0.08370522676828174	0.1934129544848755	FALSE
NEDD1	112.6046962043325	-1.8961671155714e-5	0.0014426303930498098	0.03783624582331276	0.10561513904374972	FALSE
ZNF329	43.91018732470449	-1.89743574427242e-5	0.0014427197626727722	0.011217026354150613	0.04060530106442897	TRUE
XRN1	449.4844208142394	-1.8976467956561195e-5	0.0014426232782288756	0.05149933215370603	0.13386764568515666	FALSE
TSG101	283.6271568422944	-1.8985489036055106e-5	0.0014426740504932913	0.014321888238157538	0.04940678535180085	TRUE
FOXK1	155.8239017193915	-1.8985593937053692e-5	0.0014426947785410144	0.005303444192535883	0.022214714215946917	TRUE
RP11-452L6.5	39.89277742742183	-1.899010266847614e-5	0.001442698653026827	0.007119120918183593	0.028218143426619668	TRUE
MED1	147.97015900319596	-1.9018135213125642e-5	0.0014425848501027833	0.08648490547885686	0.19811867532990565	FALSE
CSRP2BP	35.987780303838164	-1.9057774682656054e-5	0.001442689358249258	0.006957607049398416	0.02768983209665006	TRUE
UBR2	276.69667067255125	-1.9059194212783718e-5	0.001442636898221378	0.0450149008184909	0.12055258444114045	FALSE
RP11-54O7.1	17.182648763206416	-1.906927317076085e-5	0.0014427426187205241	0.31405227042653283	0.49438061730964383	FALSE
MGAT2	258.9830583827974	-1.9075640781740348e-5	0.0014426444765256701	0.010535448537146797	0.038721493017916296	TRUE
MTX3	44.299887131295186	-1.909249823063641e-5	0.0014427088851437138	0.0037880902235685296	0.016862439498560707	TRUE
TMEM106B	304.67114358542074	-1.9105524616128873e-5	0.0014426453140725269	0.03479299791124062	0.09911515863143487	FALSE
RAB22A	112.59554806599753	-1.9113163397163995e-5	0.0014426574049840825	0.031839768375001076	0.09262131423099115	FALSE
OGT	479.2909584962341	-1.9116157905873125e-5	0.0014426589626931681	0.019563888883317403	0.0631364297133454	FALSE
NSMCE1	579.3874388437873	-1.912609923681528e-5	0.0014427359080494194	0.20408952638086048	0.3679367587177957	FALSE
MEAF6	842.7071265982228	-1.9128177661537527e-5	0.0014425787936944835	0.045455786218567544	0.12150167691985538	FALSE
RP11-115C21.2	57.796889886605804	-1.9140972121407643e-5	0.0014426771109230358	0.011687062452755503	0.042007706721421914	TRUE
CWC15	737.1583758619813	-1.914898747162969e-5	0.0014426369651596126	0.03327681271638539	0.09580724388158844	FALSE
FNBP4	743.4429983741469	-1.9214026985877338e-5	0.0014427090912618693	0.0012269868649911271	0.006649271159040911	TRUE
AC093323.3	29.83359308806311	-1.9258626032217647e-5	0.0014427141667986624	7.404120605164022e-4	0.004359318086439286	TRUE
PMS2	192.46645385058693	-1.9321987289967333e-5	0.0014426852571196777	0.007906622907037059	0.03071737753167534	TRUE
PAFAH1B2	321.5171502827979	-1.9331328107212496e-5	0.0014426299202126155	0.815087233086124	0.8960695966554182	FALSE
GRK6	128.9102445322456	-1.9338679060178263e-5	0.0014427251567579271	1.2109240954059538e-4	9.491578217880801e-4	TRUE
ZNF506	152.50739914849743	-1.9350688259762574e-5	0.0014426916317441974	0.006120409327658406	0.024971681282557005	TRUE
CCDC91	319.1771133795381	-1.9369782599325402e-5	0.0014426943017490448	0.08508343165832218	0.19589351232044033	FALSE
COX7A2L	1846.4276721023741	-1.9434976370585013e-5	0.0014426205562806003	0.42037127913540934	0.5996225622704959	FALSE
HERC2	333.20588747637106	-1.9442732013164048e-5	0.0014426759857940508	0.012950667004365509	0.045693113522019754	TRUE
ESCO1	395.71922198641033	-1.945021023204802e-5	0.001442702016370682	0.004439926961120883	0.019188367071505154	TRUE
ZNF665	41.5175717007439	-1.945354802487684e-5	0.0014427341299625802	0.0024352290713987477	0.01175175037297027	TRUE
ELAC1	71.13609398331576	-1.946145230203325e-5	0.0014426822588321044	0.010815647730062558	0.03943967890356924	TRUE
DOCK11	183.316034727744	-1.9464344804640225e-5	0.001442719410620998	0.054371660655103606	0.13965678223254846	FALSE
MYO19	106.80646554429782	-1.947304629492304e-5	0.001442690376237427	0.006064280323506968	0.024802233664039837	TRUE
PRPF6	399.90993815456216	-1.947773894738403e-5	0.0014425085741241388	0.13077058865166677	0.26815269097777766	FALSE
GPBP1L1	328.0401523358951	-1.949379807663199e-5	0.0014426328253274523	0.044148693511997135	0.11891751957439248	FALSE
HARS2	50.910319902418124	-1.9504060970715444e-5	0.0014426656324013892	0.019109990527628247	0.06212096697761801	FALSE
RPL37	40081.543224233676	-1.951700437437616e-5	0.0014426794509465888	0.011100081119285387	0.04026864808308959	TRUE
PIBF1	201.7867208304149	-1.9550303677373572e-5	0.0014427018138715446	0.19123900666498705	0.3514354341546135	FALSE
ZNF107	139.8156552053708	-1.9553605564263485e-5	0.0014427274550915165	8.54918769968515e-5	7.087364137384037e-4	TRUE
LSM6	919.5181270342157	-1.9567004923020095e-5	0.0014426731913331511	0.023573099382473546	0.072982796431136407	FALSE
TIMM22	163.3887487155842	-1.957286351585437e-5	0.0014426426269956202	0.06559857460154787	0.1614139884186802	FALSE
SMIM15	363.16272298722185	-1.95912499643654e-5	0.0014426617621347713	0.03822225973459617	0.1063074834679398	FALSE
ZFYVE20	83.2946022104113	-1.9592262871764613e-5	0.0014426299214986076	0.04433714917211304	0.1192781710622155	FALSE
EIF2S3	1184.1917629887134	-1.9609034208091893e-5	0.0014426447273698211	0.007126625444188817	0.028239107999893372	TRUE
KIAA1143	346.91870412366205	-1.967272951804556e-5	0.0014424666765073622	0.2327424356286666	0.4026257760452434	FALSE
HDDC2	550.9001090507111	-1.9674155513192308e-5	0.001442619062123525	0.04918423863279308	0.12915515204222094	FALSE
SCAF8	96.91123810512008	-1.9684957046710446e-5	0.0014426339534937406	0.033550173415602416	0.09636640138132209	FALSE
ZNF22	552.6581893112049	-1.9695935200160758e-5	0.0014427173348053747	5.903467588148976e-4	0.0035828901983488274	TRUE
FLAD1	160.90758285826874	-1.971819843157013e-5	0.0014426515573264303	0.01617904722976377	0.054556555836783246	FALSE
USP15	1035.3684119420716	-1.974268166282427e-5	0.0014426970391947039	0.004194911371740942	0.01833365803631122	TRUE
SURF2	214.69333228123182	-1.9755493381071803e-5	0.0014425605028948448	0.544866430567048	0.7068196676137097	FALSE
NOP56	607.6631498276744	-1.979881941006278e-5	0.0014426986762718832	0.46638242662759166	0.6416757649006093	FALSE
RPL27	26958.644072754356	-1.9802792170537813e-5	0.00144261602485742	0.05454584233647196	0.1399890419485341	FALSE
LINC00969	539.9339564131182	-1.9814853058520477e-5	0.001442699955071719	0.014550372278160141	0.0500528227179951	FALSE
PLA2G6	39.30492029373668	-1.9839506161754177e-5	0.0014426858712189778	0.00941496039986204	0.035425206420203796	TRUE
MDM1	124.83641620777281	-1.984417900860039e-5	0.001442689470585214	0.008723663968562202	0.03331726380446162	TRUE
RPS16	34764.86020354071	-1.984695871145044e-5	0.0014425934352034259	0.07303034734813513	0.17499905989012188	FALSE
UCHL5	254.88574591126212	-1.9856256278864393e-5	0.0014426274809371498	0.04497059902447821	0.12046345610514866	FALSE
Z69666.2	4.7564986620448115	-1.985749303539824e-5	0.0014427539114995418	0.0011804795801868126	0.006424312696655193	TRUE
RP11-141B14.1	47.36115414913861	-1.988431616272555e-5	0.0014427318132147324	3.663233730559951e-5	3.406293176681033e-4	TRUE
INPP5D	276.18132905100657	-1.988506380964804e-5	0.001442692199943889	0.005687593646736305	0.023555555992661993	TRUE
RP11-355B11.2	26.503586785164053	-1.9905063383192104e-5	0.0014427185486742232	5.347567598631045e-4	0.003313582065580308	TRUE
SUCLG1	522.9138908084965	-1.993658644065785e-5	0.0014426713670744654	0.29883233818118327	0.4778213681230872	FALSE
USP33	306.1688740382032	-1.9951605587689813e-5	0.001442575329545957	0.06927689343392696	0.16825487916443474	FALSE
ZNF765	35.7765408282609	-1.998228140058462e-5	0.001442696202398856	0.004388440127691298	0.019012225452132277	TRUE
GS1-124K5.11	56.027454611013525	-1.999167566663603e-5	0.0014427230975151654	2.46297606983666e-4	0.0017262943207021232	TRUE
MLH3	153.52539923246573	-2.0054886565653215e-5	0.0014426291068504857	0.0411328412842485	0.11237253728004955	FALSE
FAM73A	143.2207354463097	-2.0063990563007105e-5	0.0014426883889387377	0.01597756896455541	0.05397707234340068	FALSE
TMEM60	200.85370161236116	-2.0065513765934332e-5	0.0014426813430705862	0.0064274542681959645	0.026006029568208768	TRUE
SENP3	31.855417837997962	-2.0102219616542957e-5	0.0014426794626480645	0.009108603175678446	0.034510082153120715	TRUE
WHSC1L1	679.222006368064	-2.0116652188729825e-5	0.0014427068092385505	0.0020265642992847084	0.010098637371019605	TRUE
RNF20	167.9635926102919	-2.0124621452926363e-5	0.0014425592465904637	0.09259895918084851	0.20858380697089432	FALSE
ITSN2	606.8128081620996	-2.013043320582695e-5	0.0014427102509647915	0.0014652400135262927	0.0076943578995191655	TRUE
IFI44	176.58888784171035	-2.0147028942229935e-5	0.0014427303498943732	0.16732826674055173	0.32000378262752177	FALSE
DGUOK	822.9076893758017	-2.0152707116719456e-5	0.0014425556541929592	0.15736969474949447	0.3061976090661968	FALSE
ZNF738	90.7765937227742	-2.0159198176130313e-5	0.001442715480025326	8.720618316496223e-4	0.005006340257797373	TRUE
ATAD1	198.77968289835727	-2.0165760666242723e-5	0.001442623107412758	0.984546521313196	0.9918055159867185	FALSE
C3orf38	171.47143197965852	-2.0192754471117528e-5	0.0014426308013773164	0.036526755820303285	0.1028744407353324	FALSE
PRKACB	404.229170293241	-2.0211950002872227e-5	0.0014427062617464288	0.005432443157116458	0.02267251620040529	TRUE
PTCD2	30.99270724946676	-2.0251465774538398e-5	0.0014427001190214332	0.003198220056006467	0.014717273259530109	TRUE
CTC-534A2.2	46.701589205427396	-2.0262789089745592e-5	0.00144266428102814	0.044034301623116945	0.11866672637353491	FALSE
WDR53	47.62131484394297	-2.0263511781128217e-5	0.001442707782320621	0.0018316039808616601	0.009270825335868663	TRUE
TMEM80	176.47781896570962	-2.026634777314683e-5	0.0014427125591633088	0.0011362169928436775	0.006215925845984893	TRUE
DYRK1B	44.28793821095502	-2.02789709816321e-5	0.0014427244766205519	4.737504157410395e-4	0.002984627619168549	TRUE
CTC-241F20.3	174.71484646987153	-2.029382453882952e-5	0.0014427214078990436	3.9056035688388586e-4	0.002541742903198446	TRUE
SUPT20H	310.7151263891758	-2.030943832797379e-5	0.001442670101128702	0.018980831612229156	0.0617929947691648	FALSE
PALB2	49.61591440053204	-2.0323917621120963e-5	0.0014427009292853222	0.003132822416199418	0.014463913588286269	TRUE
NOD1	31.620117723560835	-2.0324302258694023e-5	0.0014427271644421825	0.7383952821670088	0.84828408082862	FALSE
VPS33A	96.96190351286289	-2.037570078483176e-5	0.0014426994943833452	0.0037430479018557483	0.016706159694256536	TRUE
ATXN7L1	110.4041219247535	-2.0410264587566777e-5	0.0014426940903521975	0.004696333545943435	0.02007558616501162	TRUE
RPL11	50736.098531592594	-2.043844279374779e-5	0.0014426406979096901	0.03266851046611126	0.09450394432971526	FALSE
TDP1	77.93784366285824	-2.044145623139724e-5	0.0014426984157018016	0.0067680513654022	0.027098236428398807	TRUE
ACOT8	145.7041214138898	-2.050588033324261e-5	0.0014426348929681707	0.03685722781370006	0.10351180077534648	FALSE
DIP2B	109.88652724377827	-2.0506111326654824e-5	0.0014426185398181389	0.043448700602630626	0.11742267818940635	FALSE
CAND1	390.2807190442389	-2.050937705578479e-5	0.0014425970173019811	0.3455631733517361	0.5280182101518349	FALSE
PIGC	223.12857500092477	-2.053018575894436e-5	0.001442670268784811	0.006735323298188505	0.026996865167161516	TRUE
EIF3G	2132.7871574737055	-2.0543018817459208e-5	0.001442544770655828	0.5823379537202704	0.7352559508253091	FALSE
PSMB8	1327.2097962135767	-2.0543572631046787e-5	0.0014426897231447082	0.0063728126880554835	0.02584234059981097	TRUE
ZNF419	38.49725850429553	-2.0545898028415798e-5	0.0014427226806761964	0.004855475652145332	0.02063482761110986	TRUE
ALMS1	62.917588189970246	-2.055084997558224e-5	0.0014426955555486018	0.004642444066179234	0.01988249456515337	TRUE
ASB1	86.67455366950558	-2.0573461857573268e-5	0.0014426996724501656	0.0035627980107270107	0.01604910927519126	TRUE
ZNF674-AS1	36.20826051861752	-2.059430486358573e-5	0.0014427107809840605	0.0014281209235371705	0.007524772090418183	TRUE
RBM27	508.9246642936364	-2.0649504155000026e-5	0.0014424984683300897	0.1004087990269337	0.2219450713374922	FALSE
TRIM52	163.0952434945827	-2.0709330865660598e-5	0.001442707328480853	0.002005943795019901	0.010012650331081275	TRUE
ZNF714	129.3329683722614	-2.071454950634894e-5	0.0014427115181261036	0.0012737446936194174	0.006850721007096886	TRUE
VPS51	444.88463667828	-2.071746551911901e-5	0.001442719672604916	5.955228320229465e-4	0.003612298732201341	TRUE
GALT	204.55081542782784	-2.0725117544930114e-5	0.0014427320580208483	7.45608501408308e-5	6.301431530061363e-4	TRUE
PHF10	133.4189657011354	-2.0734138932182007e-5	0.0014427095335206768	0.09510320816083352	0.21319229220713512	FALSE
AKT2	159.10312590737763	-2.074115509590265e-5	0.001442627542874233	0.027396476603389456	0.082257159047754	FALSE
CCDC57	373.33327127732747	-2.075858964717988e-5	0.00144271264449449	0.009025720326107996	0.03426137733096838	TRUE
TGOLN2	652.4535224871066	-2.0761044665331597e-5	0.001442613405182705	0.1308937197661533	0.2683505279982664	FALSE
ANKRD32	210.3951530053373	-2.0776715102712586e-5	0.001442714665299585	0.02422303659537691	0.07456206744741406	FALSE
STX17	185.25071697392207	-2.0779982373258602e-5	0.0014426430162980703	0.0608183698540003	0.15248886149538946	FALSE
FGFR1OP	95.58630486247563	-2.0790938825648108e-5	0.0014426560747174094	0.030874141876543044	0.09034126831255622	FALSE
TAF1A	59.2459308130143	-2.0791283380594165e-5	0.0014427220697270753	3.621711216931265e-4	0.0023890835520016408	TRUE
CUTC	192.98258308733446	-2.0802426036342088e-5	0.0014426925275956926	0.005599508958927771	0.023249926942283002	TRUE
SMARCE1	524.0679433446015	-2.081170261238634e-5	0.0014426187701726064	0.2899561362913002	0.468276285039551	FALSE
IZUMO4	33.435348748805225	-2.0818554975168234e-5	0.001442754582832121	0.018320155045375687	0.06007153284040166	FALSE
ZCCHC11	658.1844378586192	-2.0821220501582287e-5	0.0014426764411778154	0.012972606672765613	0.045734255567694754	TRUE
SLC35A3	155.3967663198027	-2.0834580816358927e-5	0.0014426303070630441	0.02122774569153171	0.06727453588903663	FALSE
RPS6KB2	385.05761182816883	-2.0858084767558284e-5	0.0014426322541279768	0.03036808495656887	0.0892310487675484	FALSE
RBM10	160.5132705525938	-2.0880081395075958e-5	0.0014426467251020551	0.057053578169803415	0.14496144495235616	FALSE
WDR37	177.3578694442879	-2.0956874378950467e-5	0.0014427421827523585	5.6513978576427065e-6	6.818168243152716e-5	TRUE
RC3H2	168.48584879740798	-2.0974551089676476e-5	0.0014426348120161398	0.018392908988230303	0.06023062883832257	FALSE
SETD1B	68.62010543954776	-2.0981414679710967e-5	0.0014426903406067053	0.006432433346153042	0.02601173240478203	TRUE
NDUFAF7	122.46340618229387	-2.0990321319160038e-5	0.0014426681869327664	0.014539386819945403	0.05003693729621014	FALSE
RP11-22P6.2	70.19435632996695	-2.1063061885574605e-5	0.0014427370506513583	2.636248439491255e-5	2.5772483305715394e-4	TRUE
AC004951.6	189.55053384089854	-2.1068074268886565e-5	0.0014427417114758203	8.57675833337401e-6	9.821713668197445e-5	TRUE
TANGO2	107.4463544633377	-2.1070228057996885e-5	0.0014427209132373126	0.4220855459518663	0.6010307636627783	FALSE
FAM111A	400.86869790713956	-2.1078914397651852e-5	0.001442680080862192	0.008680992176790404	0.033194887174534726	TRUE
ZNF688	112.07387225242674	-2.1093039469946882e-5	0.0014427016038257737	0.0033757745994195407	0.015374543441231372	TRUE
FBXO21	192.28266015714112	-2.1094628507341334e-5	0.0014427035928667223	0.5116629023568767	0.6798426697674376	FALSE
KDM2B	119.87517159460552	-2.1101331431864108e-5	0.001442679398478627	0.010844441410253845	0.03952891422289845	TRUE
SCO1	106.54895152561261	-2.11502086819951e-5	0.0014426752862111078	0.06506267156038047	0.1605525525433432	FALSE
LRRC57	82.15606914562312	-2.1163561041575e-5	0.0014426384872115866	0.03222324282508243	0.09358739356969935	FALSE
ELP3	87.93256419630583	-2.1165471312667806e-5	0.0014426787001261556	0.012209274895761133	0.043569532891974225	TRUE
THOC2	568.8570376830611	-2.117997195793885e-5	0.0014425647182096787	0.039316872747373575	0.10863323497602802	FALSE
CWF19L1	90.53463332651398	-2.1198372847122824e-5	0.0014426695847284637	0.017532520125473457	0.058112541110238336	FALSE
ZNF100	133.54831851374846	-2.1199401211016505e-5	0.0014427221292715436	4.7680549099300576e-4	0.003000415900575158	TRUE
RPL23A	45312.51381024373	-2.120517007111014e-5	0.0014426328151319924	0.034990410226387464	0.09945720425940142	FALSE
MIEF2	34.00390373095182	-2.121530077331904e-5	0.001442702983207561	0.002784372241396063	0.013112701759836136	TRUE
ACTR5	24.19254434838742	-2.1309404428328062e-5	0.0014427499822651227	4.398416006694166e-4	0.002804952518154643	TRUE
PHF21A	186.29629334214027	-2.1343957138005204e-5	0.001442674102364017	0.0073677111856160354	0.028979494164423185	TRUE
NAT6	70.92213268648064	-2.1363164314740093e-5	0.0014426759063987248	0.006726252825559611	0.026965452598488662	TRUE
